2019.12.31,0
2020.01.03,0
2020.01.05,0
2020.01.10,41
2020.01.11,41
2020.01.12,41
2020.01.13,41
2020.01.15,41
2020.01.16,45
2020.01.17,62
2020.01.18,121
2020.01.19,198
2020.01.20,291
2020.01.21,440
2020.01.22,571
2020.01.23,830
2020.01.24,1287
2020.01.25,1975
2020.01.26,2744
2020.01.27,4515
